timestamp,cpuLoad,systemLoadAvg,commitedHeap,systemLoad,threads,users,totalRequests,rejections,requests,hits,hits_last_min,bw,netdata_STATS_GNODEB_bps_average
1665177334.3763754,0.06364067825861845,0.22,89,0.060620442680243344,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2961656,['192.168.22.212'],193,3102804,372,24.394038899739584,27038026.04444443
1665177394.5412333,0.06610676866788624,0.55,88.5,0.06652253450856478,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2961852,['192.168.22.212'],196,3103172,362,24.560890197753906,27268533.422222197
1665177454.709189,0.06887809908477635,0.64,88.5,0.06608516306449534,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2962061,['192.168.22.212'],209,3103566,382,24.24247843424479,26824336.0
1665177514.8337195,0.06635782610560631,0.48,88.5,0.06469048946849128,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2962264,['192.168.22.212'],203,3103950,390,24.230445353190103,26866210.444444433
1665177575.000647,0.06624673265629687,0.55,88.5,0.06410421219522647,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2962462,['192.168.22.212'],198,3104322,374,24.83057607014974,27368836.222222235
1665177635.1295917,0.06609306108471384,0.26,88.5,0.06378424657534247,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2962662,['192.168.22.212'],200,3104700,370,25.024966430664062,27677485.266666666
1665177695.2923076,0.06134969325153374,0.21,88.5,0.27384615384615385,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2962862,['192.168.22.212'],200,3105076,386,24.37723337809245,26940918.33333335
1665177755.4658244,0.06288087392226786,0.28,88.5,0.06139123369295355,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2963055,['192.168.22.212'],193,3105436,356,23.81244354248047,26698636.4333333
1665177815.6006038,0.06437310824061047,0.19,88.5,0.06104527240173928,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2963248,['192.168.22.212'],193,3105798,360,24.713973999023438,26713042.833333325
1665177875.772177,0.0645723516408774,0.28,88.5,0.062473438164045894,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2963446,['192.168.22.212'],198,3106172,376,24.08988800048828,26369476.766666677
1665177935.9117277,0.06853794216314918,0.21,88.5,0.06565034608688267,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2963655,['192.168.22.212'],209,3106566,390,24.71181386311849,27979251.533333324
1665177996.035539,0.0670995670995671,0.27,88.5,0.06349206349206349,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2963857,['192.168.22.212'],202,3106946,376,24.715519205729166,27137397.0
1665178056.2097638,0.0671250354408846,0.34,88.5,0.06691239013325773,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2964060,['192.168.22.212'],203,3107330,386,24.672552490234374,27526632.400000002
1665178116.3645995,0.06966814626928768,0.29,88.5,0.066286197421264,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2964272,['192.168.22.212'],212,3107730,382,25.300054931640624,27779933.88333335
1665178176.5092652,0.06946844834127218,0.43,88.5,0.06727931877581991,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2964482,['192.168.22.212'],210,3108128,409,24.48178049723307,27038506.5
1665178236.6745949,0.06669752566907929,0.35,88.5,0.06480390506648712,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2964684,['192.168.22.212'],202,3108508,385,24.577632649739584,26991566.366666675
1665178296.8183188,0.17647058823529413,0.26,88.5,0.16666666666666666,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2964875,['192.168.22.212'],191,3108866,368,23.968848164876302,26292334.533333324
1665178356.9914386,0.029850746268656716,0.24,88.5,0.045454545454545456,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2965065,['192.168.22.212'],190,3109224,354,23.89295705159505,26214798.66666665
1665178417.154977,0.1111111111111111,0.37,88.5,0.1111111111111111,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2965257,['192.168.22.212'],192,3109584,354,22.719797770182293,25014175.883333325
1665178477.3181179,0.07333333333333333,0.39,88.5,0.07333333333333333,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2965449,['192.168.22.212'],192,3109946,366,22.798533630371093,25015568.533333324
1665178537.4660714,0.0718232044198895,0.35,88.5,0.07222222222222222,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2965644,['192.168.22.212'],195,3110312,360,22.758046468098957,25512619.766666677
1665178597.6241593,0.07727272727272727,0.47,88.5,0.08181818181818182,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2965835,['192.168.22.212'],191,3110670,364,23.289838155110676,25337614.83333335
1665178657.8119462,0.05747126436781609,0.36,88.5,0.05363984674329502,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2966015,['192.168.22.212'],180,3111008,346,22.080118815104168,24406536.03333335
1665178717.944423,0.07467532467532467,0.46,88.5,0.0784313725490196,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2966201,['192.168.22.212'],186,3111356,342,22.70874481201172,25014741.55
1665178778.0723033,0.07033639143730887,0.59,88.5,0.06727828746177371,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2966388,['192.168.22.212'],187,3111708,358,22.963609313964845,25102452.683333326
1665178838.19275,0.08498583569405099,0.32,88.5,0.08192090395480227,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2966577,['192.168.22.212'],189,3112060,342,22.011981709798178,24693691.7
1665178898.295797,0.05555555555555555,0.16,88.5,0.06084656084656084,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2966763,['192.168.22.212'],186,3112407,352,22.635539754231772,24800979.83333335
1665178958.4568732,0.07194244604316546,0.39,88.5,0.0671462829736211,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2966955,['192.168.22.212'],192,3112766,348,22.27850341796875,25014137.799999975
1665179018.6319182,0.056291390728476824,0.3,88.5,0.24834437086092714,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2967148,['192.168.22.212'],193,3113128,366,23.294580078125,25715003.96666665
1665179078.7952816,0.06720977596741344,0.3,88.5,0.06720977596741344,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2967344,['192.168.22.212'],196,3113494,364,23.474907430013022,25956355.566666674
1665179138.8815467,0.06538461538461539,0.2,88.5,0.06923076923076923,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2967547,['192.168.22.212'],203,3113876,364,23.905196634928384,26451307.033333324
1665179199.0107737,0.06727272727272728,0.18,88.5,0.07078039927404718,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2967749,['192.168.22.212'],202,3114254,380,22.21404774983724,25362810.166666675
1665179259.1459117,0.06920415224913495,0.25,88.5,0.06747404844290657,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2967944,['192.168.22.212'],195,3114622,378,24.121334330240884,25842806.099999975
1665179319.2884474,0.06885245901639345,0.2,88.5,0.06721311475409836,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2968135,['192.168.22.212'],191,3114980,352,22.695907592773438,24783740.283333324
1665179379.423123,0.06909090909090909,0.56,88.5,0.1490909090909091,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2968329,['192.168.22.212'],194,3115346,364,21.9761474609375,25195268.483333327
1665179439.5847688,0.05847953216374269,0.26,88.5,0.061313868613138686,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2968520,['192.168.22.212'],191,3115704,362,23.391507975260417,25830086.36666665
1665179499.7238557,0.0712290502793296,0.16,88.5,0.0670391061452514,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2968705,['192.168.22.212'],185,3116052,350,22.837388610839845,24216928.266666673
1665179559.8594315,0.07095046854082998,0.45,88.5,0.06827309236947791,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2968898,['192.168.22.212'],193,3116414,358,21.86832529703776,24824289.166666698
1665179620.0318158,0.06130268199233716,0.31,88.5,0.05874840357598978,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2969083,['192.168.22.212'],185,3116760,356,22.632853698730468,24726990.5
1665179680.2647274,0.06990521327014218,0.47,88.5,0.06753554502369669,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2969272,['192.168.22.212'],189,3117114,346,22.230573018391926,24890201.833333325
1665179740.3939033,0.07046979865771812,0.62,88.5,0.06823266219239373,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2969457,['192.168.22.212'],185,3117462,342,22.02808532714844,23456053.183333352
1665179800.5545733,0.06330472103004292,0.38,88.5,0.06545064377682404,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2969648,['192.168.22.212'],191,3117821,364,21.60071258544922,24819590.333333325
1665179860.7028441,0.06288659793814433,0.46,88.5,0.058762886597938144,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2969833,['192.168.22.212'],185,3118168,350,22.586898803710938,24477204.016666677
1665179920.8951054,0.06372549019607843,0.34,88.5,0.06274509803921569,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2970019,['192.168.22.212'],186,3118516,348,22.298631795247395,24813575.500000026
1665179981.046131,0.057547169811320756,0.27,88.5,0.057547169811320756,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2970203,['192.168.22.212'],184,3118862,342,22.00853068033854,24487911.033333324
1665180041.1821365,0.06581352833638025,0.1,89,0.06307129798903108,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2970382,['192.168.22.212'],179,3119196,338,21.56291809082031,23370356.566666674
1665180101.3232608,0.06474820143884892,0.24,89,0.06115107913669065,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2970565,['192.168.22.212'],183,3119540,342,22.161295064290364,24568560.683333322
1665180161.4597392,0.057391304347826085,0.17,89,0.05821025195482189,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2970739,['192.168.22.212'],174,3119864,338,21.463199869791666,23150230.999999974
1665180221.5975862,0.0657672849915683,0.57,89,0.0657672849915683,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2970921,['192.168.22.212'],182,3120204,326,20.820391337076824,23791397.93333335
1665180281.788034,0.0636734693877551,0.39,89,0.062040816326530614,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2971103,['192.168.22.212'],182,3120546,338,21.89290008544922,24228196.333333325
1665180341.9326036,0.05441640378548896,0.28,89,0.051261829652996846,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2971282,['192.168.22.212'],179,3120880,336,21.345880635579427,23515273.216666676
1665180402.1185935,0.06259426847662142,0.52,89,0.058069381598793365,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2971463,['192.168.22.212'],181,3121220,340,21.58181864420573,23547298.533333324
1665180462.2666187,0.055025678650036686,0.29,89,0.054093567251461985,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2971639,['192.168.22.212'],176,3121548,336,20.953735860188804,23271059.16666665
1665180522.455586,0.05535841022001419,0.44,89,0.053229240596167494,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2971810,['192.168.22.212'],171,3121866,320,20.836479695638022,22606890.349999975
1665180582.5995035,0.06048109965635739,0.31,89,0.05910652920962199,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2971976,['192.168.22.212'],166,3122176,310,20.03238779703776,22138078.03333335
1665180642.7037992,0.061016949152542375,0.15,89,0.05898305084745763,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2972147,['192.168.22.212'],171,3122494,316,20.860798136393228,23206450.366666675
1665180702.8788884,0.05913272010512484,0.28,89,0.05913272010512483,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2972324,['192.168.22.212'],177,3122826,330,21.3950932820638,23824623.5
1665180763.0150387,0.05670103092783505,0.29,88.5,0.0586340206185567,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2972494,['192.168.22.212'],170,3123142,324,21.338446044921874,23106094.16666665
1665180823.1592836,0.06427221172022685,0.19,89,0.0630119722747322,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2972669,['192.168.22.212'],175,3123468,316,20.364410400390625,22706665.333333325
1665180883.3287156,0.05867819641754169,0.7,89,0.05806053119209388,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2972841,['192.168.22.212'],172,3123790,326,20.905638122558592,23014032.45
1665180943.5039961,0.06095353047676524,0.4,88.5,0.05974652987326494,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2973014,['192.168.22.212'],173,3124112,320,20.834423828125,23006618.78333335
1665181003.6405046,0.06042654028436019,0.27,88.5,0.053909952606635066,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2973187,['192.168.22.212'],173,3124436,320,20.475594584147135,22653587.0
1665181063.7820354,0.05994236311239193,0.5,88.5,0.05706051873198847,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2973358,['192.168.22.212'],171,3124754,322,20.28079783121745,22276921.733333327
1665181123.9292033,0.05625,0.34,88.5,0.05397727272727273,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2973527,['192.168.22.212'],169,3125068,316,20.251242065429686,22435009.4
1665181184.0636437,0.056509695290858725,0.27,88.5,0.054878048780487805,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2973697,['192.168.22.212'],170,3125386,316,20.600341796875,22702438.183333352
1665181244.2317286,0.05420054200542006,0.32,88.5,0.053116531165311655,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2973868,['192.168.22.212'],171,3125702,314,20.142591857910155,21905132.8
1665181304.4064615,0.05363781200212427,0.25,88.5,0.05100956429330499,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2974035,['192.168.22.212'],167,3126012,318,18.805323791503906,21402753.5666667
1665181364.5926282,0.05974025974025974,0.25,88.5,0.1174025974025974,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2974202,['192.168.22.212'],167,3126322,300,20.24524180094401,22600567.36666665
1665181424.7379816,0.05623100303951368,0.14,88.5,0.054204660587639314,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2974372,['192.168.22.212'],170,3126640,319,21.000996907552082,22672252.933333352
1665181484.9052377,0.06308991554893194,0.18,88.5,0.05911574764033781,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2974545,['192.168.22.212'],173,3126962,321,20.25659688313802,22462705.483333327
1665181545.0385025,0.053431372549019605,0.16,88.5,0.04803921568627451,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2974719,['192.168.22.212'],174,3127288,320,20.491978454589844,22710412.433333322
1665181605.2171314,0.05924510272336359,0.14,88.5,0.05820610687022901,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2974894,['192.168.22.212'],175,3127614,324,20.043894958496093,22032991.966666676
1665181665.3739939,0.05857544517338332,0.14,88.5,0.056232427366447985,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2975068,['192.168.22.212'],174,3127938,328,20.629712931315105,22985478.983333327
1665181725.5300152,0.061015370284117375,0.15,88.5,0.05775500698649278,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2975240,['192.168.22.212'],172,3128260,318,20.200140889485677,22131399.733333327
1665181785.7042005,0.061243144424131625,0.23,88.5,0.07123287671232877,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2975425,['192.168.22.212'],185,3128606,332,21.201483154296874,24594951.999999974
1665181845.8842187,0.06102449888641425,0.35,88.5,0.0578806767586821,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2975607,['192.168.22.212'],182,3128948,342,21.94380340576172,24090124.98333335
1665181906.0413303,0.058926233085988655,0.44,88.5,0.05499781754692274,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2975789,['192.168.22.212'],182,3129288,346,21.92227986653646,24006309.966666676
1665181966.1957438,0.05801461108723679,0.34,88.5,0.05500644606789858,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2975963,['192.168.22.212'],174,3129612,328,21.83718516031901,24257692.333333325
1665182026.34824,0.06091370558375634,0.31,88.5,0.05710659898477158,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2976139,['192.168.22.212'],176,3129942,326,22.001750183105468,24092737.5
1665182086.583051,0.05976095617529881,0.22,88.5,0.20318725099601592,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2976316,['192.168.22.212'],177,3130272,328,20.877182006835938,22757908.983333327
1665182146.7400246,0.05863323898099475,0.27,88.5,0.05499393449251921,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2976487,['192.168.22.212'],171,3130592,328,21.008120727539062,23295664.566666678
1665182206.836283,0.061971830985915494,0.32,88.5,0.05714285714285714,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2976660,['192.168.22.212'],173,3130914,320,20.86405792236328,22902274.916666675
1665182267.0128102,0.05645479668377418,0.28,88.5,0.05408606395578365,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2976835,['192.168.22.212'],175,3131240,320,20.804828898111978,22933234.95555557
1665182327.1681015,0.059845559845559844,0.16,88.5,0.059459459459459456,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2977012,['192.168.22.212'],177,3131572,330,19.822593688964844,21359808.666666668
1665182387.3108766,0.06118546845124283,0.28,88.5,0.05736137667304016,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2977188,['192.168.22.212'],176,3131900,328,20.215918477376302,22836586.666666668
1665182447.46867,0.06242948476871004,0.24,88.5,0.060549078600977815,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2977362,['192.168.22.212'],174,3132226,322,20.843962097167967,22933578.444444466
1665182507.6252003,0.05893254262416605,0.27,88.5,0.05670867309117865,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2977542,['192.168.22.212'],180,3132562,336,20.482455444335937,22379471.600000005
1665182567.800905,0.05472455308281649,0.1,88.5,0.051805910251732944,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2977710,['192.168.22.212'],168,3132876,326,20.504863484700522,22553497.022222202
1665182627.9489055,0.05314183123877918,0.5,88.5,0.05026929982046679,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2977878,['192.168.22.212'],168,3133188,310,20.038555399576822,21806956.533333298
1665182688.1437466,0.05524278676988036,0.29,88.5,0.05348346235045742,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2978051,['192.168.22.212'],173,3133510,312,19.14132130940755,21528623.422222234
1665182748.3068733,0.05339805825242718,0.15,88.5,0.05133541449878599,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2978213,['192.168.22.212'],162,3133812,318,20.057942708333332,21352698.888888866
1665182808.4521813,0.057692307692307696,0.17,88.5,0.053228021978021976,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2978380,['192.168.22.212'],167,3134122,304,19.632243347167968,22083811.377777766
1665182868.5998068,0.06125211505922166,0.38,88.5,0.05786802030456853,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2978556,['192.168.22.212'],176,3134452,316,20.191487121582032,22624796.311111134
1665182928.7518282,0.05955168952827032,0.38,88.5,0.05587152893944463,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2978734,['192.168.22.212'],178,3134784,328,20.983346048990885,23671115.24444447
1665182988.9135997,0.05704809286898839,0.56,88.5,0.05305039787798409,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2978911,['192.168.22.212'],177,3135114,332,21.45555877685547,23609743.19999997
1665183049.085959,0.05767350928641251,0.37,88.5,0.05571847507331379,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2979083,['192.168.22.212'],172,3135436,324,21.280108133951824,23423074.0
1665183109.242829,0.06272113219684786,0.45,88.5,0.059504663879060796,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2979263,['192.168.22.212'],180,3135772,326,21.04601084391276,23864394.8888889
1665183169.3681023,0.06016,0.28,88.5,0.056,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2979438,['192.168.22.212'],175,3136100,334,21.310276794433594,23611570.222222235
1665183229.5093248,0.05567858272698513,0.28,88.5,0.052515026890224616,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2979610,['192.168.22.212'],172,3136420,324,20.709541829427085,22916308.222222198
1665183289.6506147,0.060206961429915336,0.15,88.5,0.05738476011288805,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2979785,['192.168.22.212'],175,3136746,318,20.390786743164064,23038368.666666668
1665183349.822218,0.05211224175146469,0.3,88.5,0.05026210299105766,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2979954,['192.168.22.212'],169,3137062,324,20.624573262532554,22498411.555555567
1665183410.004004,0.0549618320610687,0.28,88.5,0.0516030534351145,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2980119,['192.168.22.212'],165,3137368,314,19.941555786132813,21935746.444444466
1665183470.1441314,0.05647058823529412,0.51,88.5,0.33176470588235296,499,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2980291,['192.168.22.212'],172,3137690,312,19.666562906901042,22065468.400000036
1665183530.3181403,0.06276150627615062,0.35,88.5,0.057083084279737004,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2980465,['192.168.22.212'],174,3138014,318,20.213886515299478,22884068.483333327
1665183590.4812896,0.058563861094761624,0.28,88.5,0.05385520894643908,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2980635,['192.168.22.212'],170,3138330,326,20.630740865071616,21620344.36666665
1665183650.6343975,0.05759162303664921,0.23,88.5,0.05324410823392493,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2980810,['192.168.22.212'],175,3138658,316,19.03919728597005,21327267.2
1665183710.7583334,0.05709342560553633,0.21,88.5,0.05420991926182237,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2980983,['192.168.22.212'],173,3138980,324,19.440975952148438,21770026.2
1665183770.920185,0.06048502139800285,0.45,88.5,0.05733029092983457,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2981162,['192.168.22.212'],179,3139316,324,20.382506815592446,23352348.66666665
1665183831.0650554,0.05970571590265988,0.24,88.5,0.055445544554455446,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2981337,['192.168.22.212'],175,3139642,340,20.930189005533855,21991381.966666676
1665183891.2238455,0.058577405857740586,0.17,88.5,0.056624825662482565,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2981510,['192.168.22.212'],173,3139964,318,20.15540517171224,23596524.2
1665183951.389483,0.061337774077157924,0.22,88.5,0.05523175131834582,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2981690,['192.168.22.212'],180,3140302,324,20.77750498453776,22872128.783333324
1665184011.5762072,0.055268173155458754,0.31,88.5,0.05310457516339869,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2981868,['192.168.22.212'],178,3140634,338,21.1002197265625,23235315.9
1665184071.7146044,0.05960086299892125,0.65,88.5,0.05690399137001079,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2982044,['192.168.22.212'],176,3140964,332,20.860432942708332,23126380.500000026
1665184131.8616354,0.06288466684506289,0.61,88.5,0.05728051391862955,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13', '192.168.22.3', '192.168.22.5']",2982224,['192.168.22.212'],180,3141300,324,20.842264811197918,22947844.23333335
