timestamp,cpuLoad,systemLoadAvg,commitedHeap,systemLoad,threads,users,totalRequests,rejections,requests,hits,hits_last_min,bw
1664079770.9537597,0.17595470692717585,0.73,88,0.19835719835719834,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1387060,['192.168.22.212'],636,1321622,606,5.162600453694662
1664079831.0859725,0.16566033593149632,0.52,88,0.15468218245691073,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1387685,['192.168.22.212'],633,1322218,605,5.223712857564291
1664079891.2275906,0.17294802768926493,0.57,88,0.1584441270190089,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1388325,['192.168.22.212'],627,1322828,600,5.073515637715658
1664079951.3899937,0.17639429312581062,0.75,88,0.2135361396061785,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1388965,['192.168.22.212'],643,1323442,613,5.240055338541667
1664080011.4905057,0.1772082878953108,0.87,88,0.1634678298800436,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1389595,['192.168.22.212'],628,1324042,601,5.179248809814453
1664080071.6583667,0.17464297394527417,0.83,88,0.19784172661870503,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1390228,['192.168.22.212'],633,1324648,602,5.132955869038899
1664080131.8122857,0.17844790315607437,0.69,88,0.16461305663640294,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1390848,['192.168.22.212'],613,1325238,586,5.024977747599284
1664080191.9386582,0.17661611272453479,0.84,88,0.16424653113907714,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1391480,['192.168.22.212'],635,1325842,606,5.172555987040202
1664080252.0444245,0.17877454662517436,0.79,88,0.16611224380298317,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1392120,['192.168.22.212'],631,1326452,600,5.188371658325195
1664080312.1686065,0.17823056300268098,0.64,88,0.1649329758713137,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1392750,['192.168.22.212'],639,1327054,614,5.168486086527507
1664080372.320243,0.17601630376488253,0.84,88,0.18845865064893275,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1393369,['192.168.22.212'],627,1327646,598,5.157777404785156
1664080432.4793456,0.1753806836332659,0.74,88,0.16260249174741775,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1394002,['192.168.22.212'],618,1328248,592,5.070969009399414
1664080492.6194196,0.17405565548619195,0.86,88,0.1635805734842874,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1394626,['192.168.22.212'],633,1328844,604,5.135445022583008
1664080552.7659073,0.18174115653463252,0.76,88,0.16723151874602837,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1395264,['192.168.22.212'],620,1329454,590,5.098684883117675
1664080612.9261355,0.16424815983175603,0.78,88,0.1526813880126183,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1395884,['192.168.22.212'],644,1330046,616,5.28158639272054
1664080673.1012125,0.13510693792383935,0.66,88,0.12623891497130935,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1396428,['192.168.22.212'],602,1330560,574,4.86029364267985
1664080733.251316,0.15736885928393005,0.81,88,0.14977102414654456,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1396985,['192.168.22.212'],531,1331088,501,4.35554739634196
1664080793.4166193,0.1735562941420856,0.38,88,0.16171582883257168,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1397621,['192.168.22.212'],579,1331696,551,4.70121955871582
1664080853.5939603,0.1806418219461698,0.66,88,0.16677018633540372,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1398260,['192.168.22.212'],634,1332306,604,5.207366943359375
1664080913.7408426,0.17613694957203258,0.61,88,0.1629201897298412,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1398887,['192.168.22.212'],639,1332906,612,5.177774429321289
1664080973.9012418,0.1752672697368421,0.58,88,0.19747121710526314,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1399518,['192.168.22.212'],620,1333506,590,5.1385042826334635
1664081034.0173035,0.1738819685521748,0.58,88,0.1639093137254902,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1400147,['192.168.22.212'],631,1334106,604,5.1055877049764
1664081094.1440523,0.16991132402405462,0.6,88,0.15920905106513097,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1400755,['192.168.22.212'],621,1334686,592,5.083303070068359
1664081154.2559652,0.17065471947866814,0.84,88,0.16006516647999186,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1401363,['192.168.22.212'],598,1335266,569,4.877757708231608
1664081214.4352565,0.17805383022774326,0.72,88,0.45134575569358176,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1402019,['192.168.22.212'],623,1335894,595,5.048172124226888
1664081274.5788496,0.17555240218933713,0.68,88,0.16409892560308129,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1402650,['192.168.22.212'],654,1336496,626,5.3768613815307615
1664081334.722457,0.17830160169235418,0.89,88,0.16913468318726704,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1403289,['192.168.22.212'],629,1337108,600,5.108061408996582
1664081394.873006,0.17944847020933977,0.68,88,0.16888083735909823,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1403914,['192.168.22.212'],636,1337704,608,5.219366900126139
1664081455.0005832,0.17553351367598435,0.69,88,0.16651638112413586,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1404538,['192.168.22.212'],623,1338298,594,5.0657037734985355
1664081515.124132,0.17960944595821982,0.74,88,0.25590372388737515,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1405176,['192.168.22.212'],628,1338908,598,5.142383066813151
1664081575.2669663,0.17843903416491333,0.68,88,0.20028053301272417,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1405800,['192.168.22.212'],629,1339502,602,5.099585596720377
1664081635.357288,0.17866029660595203,0.76,88,0.16910520553399025,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1406435,['192.168.22.212'],626,1340110,596,5.143541717529297
1664081695.487867,0.17719001690364922,0.9,88,0.16565576215571243,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1407055,['192.168.22.212'],635,1340702,605,5.163226890563965
1664081755.6206598,0.17552927144419045,0.66,88,0.16141536626577874,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1407690,['192.168.22.212'],620,1341308,593,5.056375821431478
1664081815.7842584,0.17618884707492302,0.89,88,0.22579541566883338,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1408322,['192.168.22.212'],631,1341912,606,5.1762749989827475
1664081875.9378393,0.17475252376751935,0.86,88,0.1665033320266562,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1408953,['192.168.22.212'],632,1342514,602,5.154458808898926
1664081936.0822277,0.1680853145484786,0.9,88,0.15771450934350847,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1409576,['192.168.22.212'],630,1343108,602,5.162940406799317
1664081996.2219682,0.17668915615527525,0.95,88,0.16456438838369022,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1410214,['192.168.22.212'],619,1343716,588,5.055541038513184
1664082056.3718774,0.17610981308411214,0.76,88,0.1641355140186916,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1410855,['192.168.22.212'],639,1344328,612,5.219580904642741
1664082116.4591455,0.17252396166134185,0.78,88,0.48242811501597443,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1411479,['192.168.22.212'],639,1344926,612,5.199586486816406
1664082176.6118913,0.1694078947368421,1.09,88,0.158765479876161,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1412095,['192.168.22.212'],620,1345514,590,5.068112818400065
1664082236.7452588,0.1703953712632594,1.02,88,0.15986886510461865,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1412711,['192.168.22.212'],616,1346102,588,5.057599131266276
1664082296.9198976,0.17481509941408124,0.93,88,0.16540197867639997,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1413333,['192.168.22.212'],614,1346695,585,5.020114326477051
1664082357.0727654,0.1766338149459382,0.68,88,0.1663955602334705,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1413968,['192.168.22.212'],623,1347300,593,5.082550557454427
1664082417.2383573,0.17519365018647795,0.96,88,0.16276178636320168,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1414594,['192.168.22.212'],634,1347898,608,5.184237925211589
1664082477.3827863,0.1752323155698843,0.86,88,0.16679309690878058,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1415206,['192.168.22.212'],619,1348482,588,5.059494908650716
1664082537.5384264,0.1727470861366436,1.41,88,0.16327110774187434,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1415834,['192.168.22.212'],613,1349082,586,4.959743372599283
1664082597.697342,0.17210179076343074,0.84,88,0.16437323279924598,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1416464,['192.168.22.212'],630,1349684,600,5.13741455078125
1664082657.840994,0.16942148760330578,1.05,88,0.21834177552652628,500,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1417092,['192.168.22.212'],626,1350284,598,5.154738171895345
1664082717.9669793,0.17090090934658292,0.91,88,0.16227617886941031,501,"['192.168.22.212', '192.168.22.107', '192.168.22.13']",1417701,['192.168.22.212'],627,1350864,600,5.106176439921061
